id,date,current_id,current_latitude,current_longitude,duration,distance,next_id,next_latitude,next_longitude
DD-6A2EC3F2A93749BBA3B7-2024-3-3,2024-3-3,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,14 dk.,"5,0 km",MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299
DD-6557BF09DCC549E0B891-2024-3-3,2024-3-3,MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157,22 dk.,"7,3 km",MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357
DD-9AB3E24CFD7E4DC6A270-2024-3-3,2024-3-3,MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157,17 dk.,"5,6 km",MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299
DD-00AD79142D9E41B3A10C-2024-3-3,2024-3-3,MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157,20 dk.,"9,7 km",MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244
DD-4AC03155485D4F38A3C9-2024-3-3,2024-3-3,MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244,22 dk.,"7,1 km",MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299
DD-C4C0889EE91A448595AB-2024-3-3,2024-3-3,MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244,17 dk.,"6,1 km",MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157
DD-7E2449A0134C4075A748-2024-3-3,2024-3-3,MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244,30 dk.,"10,5 km",MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357
DD-444CA159F033434EAC47-2024-3-3,2024-3-3,MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299,8 dk.,"2,9 km",MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357
DD-85E9CD5B971E4645AC36-2024-3-3,2024-3-3,MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299,24 dk.,"11,1 km",MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244
DD-1B782CC9637F40CA8D16-2024-3-3,2024-3-3,MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299,15 dk.,"5,6 km",MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157
DD-2DB7EB0005CD40B1BDE4-2024-3-3,2024-3-3,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,27 dk.,"12,4 km",MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244
DD-3F3A6F0868D04BFC8AEB-2024-3-3,2024-3-3,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,14 dk.,"5,0 km",MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299
DD-577F0FBBE1934849B4ED-2024-3-3,2024-3-3,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,21 dk.,"8,8 km",MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157
DD-B31CEBFEBCFC489C8F43-2024-3-3,2024-3-3,MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157,16 dk.,"5,6 km",MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299
DD-E3D85DD915DB4BB1BCA1-2024-3-3,2024-3-3,MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157,19 dk.,"9,7 km",MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244
DD-00E853399908444E869D-2024-3-3,2024-3-3,MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157,22 dk.,"7,3 km",MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357
DD-91284928D0744CD68CC8-2024-3-3,2024-3-3,MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244,23 dk.,"7,1 km",MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299
DD-51D4E3D12A59434AAD42-2024-3-3,2024-3-3,MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244,18 dk.,"6,4 km",MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157
DD-883CFAAF91B44114AEE7-2024-3-3,2024-3-3,MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244,29 dk.,"10,6 km",MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357
DD-F9BEABFE07AC4082AFFD-2024-3-3,2024-3-3,MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299,8 dk.,"2,9 km",MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357
DD-F9046F353C484AA8AC61-2024-3-3,2024-3-3,MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299,22 dk.,"8,4 km",MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244
DD-3AAEC881ACDB40FD8C18-2024-3-3,2024-3-3,MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299,15 dk.,"5,6 km",MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157
DD-0D10CD10D4BA4551B00B-2024-3-3,2024-3-3,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,22 dk.,"8,8 km",MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157
DD-7617E748E9CA48E9A7D3-2024-3-3,2024-3-3,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,27 dk.,"12,4 km",MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244
DD-6CC52DF9E2854B7CA199-2024-3-3,2024-3-3,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,14 dk.,"5,0 km",MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299
DD-9EF1E1D66BD94B6C8AC3-2024-3-3,2024-3-3,MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157,16 dk.,"5,6 km",MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299
DD-3C64430C48A24408A0EB-2024-3-3,2024-3-3,MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157,17 dk.,"9,7 km",MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244
DD-1B197383399C4F8AB192-2024-3-3,2024-3-3,MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157,21 dk.,"7,3 km",MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357
DD-F907065B43C14BDF8EE8-2024-3-3,2024-3-3,MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244,28 dk.,"10,6 km",MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357
DD-38FB6F32F1C340838FBF-2024-3-3,2024-3-3,MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244,23 dk.,"9,0 km",MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299
DD-A7C70EF13C5E40CBB459-2024-3-3,2024-3-3,MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244,16 dk.,"6,1 km",MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157
DD-3EE689F9C7824DD1BA3D-2024-3-3,2024-3-3,MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299,14 dk.,"5,9 km",MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157
DD-33535C1A2BFC42E08323-2024-3-3,2024-3-3,MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299,20 dk.,"10,5 km",MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244
DD-692759628B064558A7AB-2024-3-3,2024-3-3,MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299,8 dk.,"2,9 km",MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357
DD-230286B91DE64DE08329-2024-3-3,2024-3-3,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,14 dk.,"5,0 km",MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299
DD-E63FE7931FE940ED8F0D-2024-3-3,2024-3-3,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,26 dk.,"12,4 km",MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244
DD-5338BBAD5CBA4317994B-2024-3-3,2024-3-3,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,21 dk.,"8,8 km",MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157
DD-223942F85EB44BCFB41D-2024-3-3,2024-3-3,MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157,21 dk.,"7,3 km",MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357
DD-ACA0325AD56D497C8708-2024-3-3,2024-3-3,MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157,16 dk.,"5,6 km",MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299
DD-1EC7C66134D5426AA16A-2024-3-3,2024-3-3,MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157,17 dk.,"9,7 km",MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244
DD-4524EA6F7B7C4595B55B-2024-3-3,2024-3-3,MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244,24 dk.,"8,9 km",MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299
DD-D72F62601B324B36927F-2024-3-3,2024-3-3,MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244,17 dk.,"6,1 km",MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157
DD-D2B10B72B4FF4B989837-2024-3-3,2024-3-3,MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244,29 dk.,"10,4 km",MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357
DD-37674CB54A314467A67D-2024-3-3,2024-3-3,MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299,20 dk.,"10,5 km",MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244
DD-F7533F44F7204C599452-2024-3-3,2024-3-3,MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299,8 dk.,"2,9 km",MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357
DD-EEBA35D5194C4EC1A56F-2024-3-3,2024-3-3,MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299,14 dk.,"5,9 km",MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157
DD-E26635CE491C42B397F7-2024-3-3,2024-3-3,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,25 dk.,"12,4 km",MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244
DD-623F2A6FCD364241A0BF-2024-3-3,2024-3-3,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,20 dk.,"8,8 km",MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157
DD-E9A6D1FB3D85427F8A9C-2024-3-3,2024-3-3,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,14 dk.,"5,0 km",MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299
DD-DE552369EFAA44BEA213-2024-3-3,2024-3-3,MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157,22 dk.,"7,2 km",MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357
DD-C810215C8BE544F6BB6D-2024-3-3,2024-3-3,MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157,18 dk.,"9,7 km",MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244
DD-68A95C34737F4322A66C-2024-3-3,2024-3-3,MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157,17 dk.,"5,6 km",MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299
DD-BE992061D5184038A547-2024-3-3,2024-3-3,MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244,24 dk.,"9,0 km",MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299
DD-5F066DF348BD4BADA81F-2024-3-3,2024-3-3,MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244,30 dk.,"10,6 km",MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357
DD-DEC3CBA335EE4E7D8FC5-2024-3-3,2024-3-3,MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244,16 dk.,"6,1 km",MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157
DD-F58102822A5E40DF8F3A-2024-3-3,2024-3-3,MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299,14 dk.,"5,5 km",MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157
DD-C2EDAF64B7B7474391ED-2024-3-3,2024-3-3,MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299,8 dk.,"2,9 km",MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357
DD-4480F61A77E0450DA486-2024-3-3,2024-3-3,MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299,22 dk.,"11,1 km",MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244
